SMILES,INCHIKEY,dHm
[H]C([H])(C#N)C([H])([H])N([N+]([O-])=O)C([H])([H])C([H])([H])C#N,OPXYCJYYLGORGT-UHFFFAOYSA-N,44.99
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NN=C3C=CC(=O)C(=C3)C(=O)O,OQANPHBRHBJGNZ-UHFFFAOYSA-N,80.59
CCCCCCCCCCC(CN)N,OQGSHLFKXYVLRR-UHFFFAOYSA-N,67.1
C1=CSC=C1C2=CC=C(S2)C3=CSC=C3,OQKJYJOKTGKIRJ-UHFFFAOYSA-N,29.9
CCOC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],OQMBBFQZGJFLBU-UHFFFAOYSA-N,30.07
CCCCCCCCCCCCCCCCCCCCCC(=O)N,ORAWFNKFUWGRJG-UHFFFAOYSA-N,63.3
CCCCCCCOC1=C(C)C=C(C=C1C)C(=O)OC1=CC=C(C=C1)C1=CC=C(OC(=O)[C@H](C)OCCCCC)C=C1,ORBMTKKZXLJEQZ-NDEPHWFRSA-N,48.1074
[H]Oc1c([H])c([H])c2C([H])=C([H])C(=O)Oc2c1[H],ORHBXUUXSCNDEV-UHFFFAOYSA-N,31.25
[H]C1([H])C2([H])C([H])([H])C3([H])C([H])([H])C1([H])C([H])([H])C([H])(C2([H])[H])C3([H])[H],ORILYTVJVMAKLC-UHFFFAOYSA-N,12.367
CC1=CC=C(C=C1)S(=O)(=O)COC#CC#COCS(=O)(=O)C1=CC=C(F)C=C1,ORLGJPZJTJVRSA-UHFFFAOYSA-N,33.6
[H]c1c(Cl)c(OC([H])([H])[H])c([H])c(c1OC([H])([H])[H])[N+]([O-])=O,ORLPGMKKCAEWOW-UHFFFAOYSA-N,28.02
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,OROGSEYTTFOCAN-UHFFFAOYSA-N,22.313
CCCCCCOC1=C(OCCCCCC)C=C2C(=C1)C1=CC(OCCCCCC)=C(OCCCCCC)C=C1C1=C2N=C2C=C(OC)C(OC)=CC2=N1,ORPQWAKMJZVSIN-UHFFFAOYSA-N,71.2861
COC1=CC=C(C=C1)C(=O)OC1=CC=C(C=C1)C(=O)OC1=CC=CC(=C1)C1=CC=C(OC(=O)C2=CC=C(OCCCCCCCCCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)C=C2)C=C1,ORSQOKMHCKVMDF-UHFFFAOYSA-N,38.7
CN1C=C(N=N1)C1=C(C)C(=O)C2=CC=CC=C2O1,ORVXOKBOXKWJTA-UHFFFAOYSA-N,13.89
CC1=CC=CN=C1NC(=S)NC1=CC=C(Cl)C=C1,OSFFCHJFSDPLEB-UHFFFAOYSA-N,16.8
C1CCCCC(=O)CCCCCCCCC(=O)CCC1,OSGRVHXQLPLNRA-UHFFFAOYSA-N,27.03
[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=C(CCCCCCCCCCC)C=C1)[C@H](C)C=C[C@H](C)C(C)C,OSMCDXDUIVBRHW-XVIRUFGBSA-N,39.61
C1CCCCCCCC(=O)CCCCCC1,OSOIQJGOYGSIMF-UHFFFAOYSA-N,8.8
O=C(CCC(=O)C1=CC=CC=C1)C1=CC=CC=C1,OSWWFLDIIGGSJV-UHFFFAOYSA-N,39.009
O=C1C=COC2=CC=CC=C12,OTAFHZMPRISVEM-UHFFFAOYSA-N,17.31
CCCCCCCCCCOC1=C(OCCCCCCCCCC)C=C(C=NC2=CC=C(CCCCCC)C=C2)C=C1,OTBHXBMYEQNOCQ-UHFFFAOYSA-N,47.9
COC(=O)CCCOC1=CC(=C(C=C1Cl)Cl)Cl,OTBMAATXBNOQHO-UHFFFAOYSA-N,28.87
[H]c1c([H])c(c([H])c(Cl)c1OP(=S)(OC([H])([H])[H])OC([H])([H])[H])[N+]([O-])=O,OTKXWJHPGBRXCR-UHFFFAOYSA-N,29.08
OC(=O)C1=CC=C(C=C1)N(=O)=O,OTLNPYWUJOZPPA-UHFFFAOYSA-N,36.9276
[H]c1c(Cl)c(Cl)nc(OP(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])c1Cl,OTMOUPHCTWPNSL-UHFFFAOYSA-N,15.61
[H]C([H])([H])C([H])([H])[H],OTMSDBZUPAUEDD-UHFFFAOYSA-N,2.077
[H]O[N+](=O)N(c1c([H])c([H])c(c([H])c1[H])[N+]([O-])=O)C([H])([H])[H],OTNGFSNRWQMGNB-UHFFFAOYSA-N,25.0
[H]C([H])([H])SC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],OTQVGYMGQKHLMY-UHFFFAOYSA-N,9.2
[H]C([H])([H])N1C(=O)N(C(=O)C([H])(C1=O)C([H])([H])[H])C([H])([H])[H],OTSKHUNLOQPIGN-UHFFFAOYSA-N,13.7
[H]c1nc(C#N)c(nc1[H])C#N,OTVZGAXESBAAQQ-UHFFFAOYSA-N,19.8
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,OUDSBRTVNLOZBN-UHFFFAOYSA-N,43.44
[H][C@]12[C@H]([C@H](C(=O)OC)[C@]([H])(C3=C1C(Cl)=CC=C3)C1=C2C=CC=C1Cl)C(=O)OC,OUHLCFDOSFMYAN-BRSBDYLESA-N,23.2367
CCCCCC1CCC(CCCOC2=CC=C(OCCCC)C=C2)CC1,OUJAZOUCGSHQIY-UHFFFAOYSA-N,40.6
N#N=NC1=CC=CC=C1C1=CC=CC=C1,OUMDYYHOXIUBIO-UHFFFAOYSA-N,21.4746
[H]c1c([H])c([H])c2c(OP(=S)(OC([H])([H])[H])OC2([H])[H])c1[H],OUNSASXJZHBGAI-UHFFFAOYSA-N,16.92
CCCCCCCCOC1=CC=C(C=CC2=CC=C(C=C2)C(=O)OC2=CC=CC(OC(=O)C3=CC=C(C=CC4=CC(Cl)=C(OCCCCCCCC)C=C4)C=C3)=C2C)C=C1Cl,OUOAGTAUWCZLFD-UHFFFAOYSA-N,41.3731
[H]c1c(c(N([N+]([O-])=O)C([H])([H])[H])c(c(c1[N+]([O-])=O)C([H])([H])[H])[N+]([O-])=O)[N+]([O-])=O,OUUSHEOSJOFZTA-UHFFFAOYSA-N,19.33
[H]N([H])C(=O)C1([H])N(C(=O)C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],OUZCBNNZWYRXPS-UHFFFAOYSA-N,27.0
[H]C([H])(N=C=O)C([H])([H])C([H])([H])C([H])([H])N=C=O,OVBFMUAFNIIQAL-UHFFFAOYSA-N,20.76
CCOC(=O)C1=CC(=CC(=C1)C#CC1=CC=C(C=C1)C#CC1=CC=CC=C1)C(=O)OCC,OVERXYZWECWPBY-UHFFFAOYSA-N,39.0
C1=CC=C(C=C1)C(C(C2=CC=CC=C2)(F)F)(F)F,OVEWNBYMFPGNRR-UHFFFAOYSA-N,28.83
[H]ON=C1C([H])([H])C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H],OVFDEGGJFJECAT-UHFFFAOYSA-N,1.95
OC(C(O)=O)C1=C(I)C=CC=C1,OVMORXHSBKENPM-UHFFFAOYSA-N,25.0
[H]OC(=O)C([H])([H])Oc1c([H])c([H])c(Cl)c([H])c1Cl,OVSKIKFHRZPJSS-UHFFFAOYSA-N,34.21
[H]c1c(Cl)c([H])c2c(Cl)c(Cl)c(Cl)c([H])c2c1Cl,OVSKLQPHXHPXDR-UHFFFAOYSA-N,27.14
FC1=CC(OC(=O)CCCCCCCOC2=CC=C(C=C2)C2=CC=C(OCCCCCCCC(=O)OC3=CC(F)=C(F)C(F)=C3)C=C2)=CC(F)=C1F,OVZRLUBPOVESFP-UHFFFAOYSA-N,63.96
CC(C)(C)C(=O)C(n1ccnc1)Oc2ccc(cc2)Cl,OWEGWHBOCFMBLP-UHFFFAOYSA-N,29.0
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)Cl,OWFINXQLBMJDJQ-UHFFFAOYSA-N,27.2
COC1=CC=C(OC(=O)C2=CC=C(C=C2)N=CC2=C(Cl)C=CC=C2)C=C1,OWGQZTOOVLSJKC-UHFFFAOYSA-N,37.0
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCCOC1=CC=CC=C1)[C@H](C)CCCC(C)C,OWHNZJWFRXNYAI-BNCYSAMJSA-N,35.4
C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC(=C3)C4=CC=CC=C4,OWPJBAYCIXEHFA-UHFFFAOYSA-N,27.7
C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,OWRCNXZUPFZXOS-UHFFFAOYSA-N,22.52
CC1(C)O[C@H]([C@@H](O1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,OWVIRVJQDVCGQX-VSGBNLITSA-N,15.29
[H]N(c1nc(Cl)nc(n1)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],OWYWGLHRNBIFJP-UHFFFAOYSA-N,21.3
[H]Oc1c(c([H])c(c([H])c1C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[N+]([O-])=O)[N+]([O-])=O,OWZPCEFYPSAJFR-UHFFFAOYSA-N,21.81
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,OWZREIFADZCYQD-UHFFFAOYSA-N,33.72
[H][C@]12[C@@]3([H])[C@]4([H])[C@@]5([H])[C@]([H])([C@]1([H])[C@@]35C(=O)OC)[C@]24C(=O)OC,OXBMFCGRQJNAOY-TWXUZQDTSA-N,38.1
COC(=O)C12C3C4C1C1C2C3C41C(=O)OC,OXBMFCGRQJNAOY-UHFFFAOYSA-N,41.0
[H]N1C([H])=C([H])N([H])C1=S,OXFSTTJBVAAALW-UHFFFAOYSA-N,17.5
[H]c1c([H])c([H])n(c1[H])C([H])([H])[H],OXHNLMTVIGZXSG-UHFFFAOYSA-N,7.82
[H]c1c([H])c(c([H])c(c1[H])C([H])([H])Br)C([H])([H])Br,OXHOPZLBSSTTBU-UHFFFAOYSA-N,23.69
C(OC1=CC=CC=C1)C(COC1=CC=CC=C1)(COC1=CC=CC=C1)COC1=CC=CC=C1,OXMQZJGGOXROFE-UHFFFAOYSA-N,66.9888
[H]Oc1c(c([H])c(c([H])c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,OXNIZHLAWKMVMX-UHFFFAOYSA-N,17.15
[H]C([H])([H])OC(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],OXQHJIGWZNIQDS-UHFFFAOYSA-N,9.32
CCCCCCCCCOC1=CC=C(C=C1)B1OC2=C(O1)C=C(CCCCC)C(CCCCC)=C2,OXUQCGNRACKDEB-UHFFFAOYSA-N,13.7
[H]OC([H])([H])C([H])(Br)C([H])(Br)C([H])([H])O[H],OXYNQEOLHRWEPE-UHFFFAOYSA-N,31.59
CCCCCC=CCC=CCCCCCCCC(=O)O,OYHQOLUKZRVURQ-UHFFFAOYSA-N,47.7
[H]C1([H])SC([H])([H])S(=O)(=O)C([H])([H])C1([H])[H],OYRPBJWKZNAONQ-UHFFFAOYSA-N,22.735
[H]C([H])(Br)C(C([H])([H])Br)(C([H])([H])Br)C([H])([H])Br,OYSVBCSOQFXYHK-UHFFFAOYSA-N,27.97
CC(OC1=CC=C(C=C1)N(=O)=O)C(O)=O,OYYFEDUOOFSUGM-UHFFFAOYSA-N,32.2383
C[C@@H](OC1=CC=C(C=C1)N(=O)=O)C(O)=O,OYYFEDUOOFSUGM-ZCFIWIBFSA-N,20.934
[H]C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H],OZJPLYNZGCXSJM-UHFFFAOYSA-N,10.53
C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1,OZKOMUDCMCEDTM-UHFFFAOYSA-N,25.6
[H]C1([H])C2([H])C([H])([H])C3([H])C([H])([H])C1([H])C([H])([H])C(Cl)(C2([H])[H])C3([H])[H],OZNXTQSXSHODFR-UHFFFAOYSA-N,5.2
CCCCCCOC1=CC(C=CC2=C(F)C(F)=C(C=CC3=CC(OCCCCCC)=CC=C3OCCCCCC)C(F)=C2F)=C(OCCCCCC)C=C1,OZTGNYVYACMCDD-UHFFFAOYSA-N,8.6
CCCCOC1=CC=C(OC(=O)C2=CC=C(C)C=C2)C=C1,OZTNDUJCQQONFS-UHFFFAOYSA-N,32.6989
COC1=CC=C2C=C(C=CC2=C1)[C@H](C)C(=O)OC(C)(C)C,OZUYETORLLRCHB-LBPRGKRZSA-N,33.8
[H]C([H])(Br)C([H])([H])Br,PAAZPARNPHGIKF-UHFFFAOYSA-N,10.89
[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],PAFZNILMFXTMIY-UHFFFAOYSA-N,15.71
[H]C([H])=C=C(C([H])([H])[H])C([H])([H])[H],PAKGDPSCXSUALC-UHFFFAOYSA-N,7.95
[H]C1([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],PAPBSGBWRJIAAV-UHFFFAOYSA-N,13.82
[H]c1c([H])c(n([H])c1C([H])([H])[H])C([H])([H])[H],PAPNRQCYSFBWDI-UHFFFAOYSA-N,9.3
FC1=C(F)C(F)=C(OC(=O)CCCCCCCOC2=CC=C(C=C2)C2=CC=C(OCCCCCCCC(=O)OC3=C(F)C(F)=C(F)C(F)=C3F)C=C2)C(F)=C1F,PAQPQVDORWZWRP-UHFFFAOYSA-N,60.17
CCCCCCCCC#CC#CC1=CC=C(OC(=O)C2=CC(=CC=C2)C(=O)OC2=CC=C(C=C2)C#CC#CCCCCCCCC)C=C1,PAVHPVWBDQAISQ-UHFFFAOYSA-N,35.0
CC(NC(C)=O)C1=CC=CC=C1,PAVMRYVMZLANOQ-UHFFFAOYSA-N,19.0
CCCCCOC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],PAXRUOYAZXQGOI-UHFFFAOYSA-N,25.98
[H]N([H])c1c([H])c([H])c([H])c([H])c1[H],PAYRUJLWNCNPSJ-UHFFFAOYSA-N,10.295
CC(C)NCC(COC1=CC=CC=C1CC=C)O,PAZJSJFMUHDSTF-UHFFFAOYSA-N,35.61
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)NCCO)NCCO,PAZPNGYXNBABCM-UHFFFAOYSA-N,32.34
CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,PAZQYDJGLKSCSI-UHFFFAOYSA-N,38.6441
CCCCCCCCCCOC1=CC=C(OC(=O)C2=CC=C(OC(=O)C3=CC=CC(OC(=O)C4=CC=C(OC(=O)C5=CC=C(OCCCCCCCCCC)C=C5)C=C4)=C3)C=C2)C=C1,PBGISZCKYOBIOE-UHFFFAOYSA-N,42.2
[H]c1c([H])c(Cl)c(Cl)c([H])c1Cl,PBKONEOXTCPAFI-UHFFFAOYSA-N,16.587
C1=CC=C2C(=C1)C=CC=C2CO,PBLNHHSDYFYZNC-UHFFFAOYSA-N,15.57
CCCCCCCCCCOC1=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C(Br)C(=C1)C(N)=O,PBOUYBFVWFBFNU-UHFFFAOYSA-N,38.0
CCCCCCCCCC(=O)OC1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)OC(=O)CCCCCCCCC,PBQTWTYWXMTXRB-UHFFFAOYSA-N,42.2
CC(=O)C1=CC=C2C=CC3=C4C(C=CC1=C24)=C(C=C3)C(C)=O,PBRBKBZOVVKIFK-UHFFFAOYSA-N,29.45
OC(=O)C1=COC2=C(C=CC=C2)C1=O,PCIITXGDSHXTSN-UHFFFAOYSA-N,33.7
CC1=C(C=CC(OC(=O)C2=CC(C)=C(C=C2)N=C=O)=C1)N=C=O,PCMOQIMOQPRBTJ-UHFFFAOYSA-N,23.2
C1=CC=C2C(=C1)N=C3C=CC=CC3=N2,PCNDJXKNXGMECE-UHFFFAOYSA-N,21.713
CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,PCZOHLXUXFIOCF-UHFFFAOYSA-N,40.923
CCCCC[C@H]1CC[C@@H](CC1)C1=CC=C(C=C1)C(=O)OC1=C(C#N)C(C#N)=C(OCCOCCC)C=C1,PDDTZNCSQJQTQF-RQNOJGIXSA-N,27.2142
CCCCCOC1=CC=C(C=C1Cl)N=CC1=CC=C(C=C1)C(=O)OC1=CC(OC(=O)C2=CC=C(C=NC3=CC(Cl)=C(OCCCCC)C=C3)C=C2)=C(Cl)C=C1Cl,PDIMMYRVYNVDRY-UHFFFAOYSA-N,29.7
CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,PDMMFKSKQVNJMI-UHFFFAOYSA-N,25.64
CCCOC1=CC(C#CC2=CC3=C(C=C2)C(=O)C2=C3C=C(C=C2)C#CC2=CC(OCCC)=C(C=C2OCCC)C#CC2=CC=C(C=C2)C#N)=C(OCCC)C=C1C#CC1=CC=C(C=C1)C#N,PDNBXBRLJGTAOU-UHFFFAOYSA-N,20.8
[H]c1c([H])c([H])c2nsnc2c1[H],PDQRQJVPEFGVRK-UHFFFAOYSA-N,16.3
CCCCCCCCCCCCO[C@@H](C)C(=O)OC1=CC=C(C=C1)C1=CC=C(OC(=O)C2=CC(C)=C(OCCCCCCCC)C(C)=C2)C=C1,PDWMJSWNVLBQRZ-BHVANESWSA-N,53.7898
C(N1C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=CC=C1CN1C2=C(C=CC=C2)C2=C1C=CC=C2,PEBYZVPUASGXFR-UHFFFAOYSA-N,30.4
[H]OC([H])([H])C([H])(O[H])C([H])([H])O[H],PEDCQBHIVMGVHV-UHFFFAOYSA-N,16.49
CP(=O)(C1=CC=CC=C1)C2=CC=CC=C2,PEGCITODQASXKH-UHFFFAOYSA-N,20.37
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,PEQHIRFAKIASBK-UHFFFAOYSA-N,48.28
[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],PFCHFHIRKBAQGU-UHFFFAOYSA-N,13.47
COC1=CC=C(C=NC2=CC=C(Br)C=C2)C=C1,PFCQHODEXOZPOX-UHFFFAOYSA-N,20.934
CCCCCCCCC1=CC=C(S1)C=NC1=CC=C(CCCC)C=C1,PFCRBWPLZLQHQY-UHFFFAOYSA-N,39.6
CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,PFEFOYRSMXVNEL-UHFFFAOYSA-N,18.5193
[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],PFEOZHBOMNWTJB-UHFFFAOYSA-N,5.31
[H]c1c(Cl)c(OC([H])([H])[H])c([H])c(Cl)c1OC([H])([H])[H],PFIADAMVCJPXSF-UHFFFAOYSA-N,27.56
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,PFTAWBLQPZVEMU-UHFFFAOYSA-N,56.72
CCCC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)SC1=CC=C(C)C=C1,PGFSYOOAOKWPHT-UHFFFAOYSA-N,25.6232
[H]C([H])([H])C([H])([H])C(C#N)(C#N)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],PGJYGIZMFMZNAZ-UHFFFAOYSA-N,19.25
C(CCCCCCCCCCO)CCCCCCCCCO,PGMMMHFNKZSYEP-UHFFFAOYSA-N,39.7
CC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C(Cl)C=C1,PGWAMIHTVMBZDQ-UHFFFAOYSA-N,36.8
[H][C@]12C[C@H](C[C@@]1([H])[C@]1([H])C=C3C(=O)[C@H](C)[C@H](CCC[C@H](CC)OC(=O)C[C@@]3([H])[C@]1([H])CC2)O[C@H]1CC[C@@H]([C@@H](C)O1)N(C)C)O[C@@H]1O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]1OC,PHFMXGGISUUEAE-JPNPPWCASA-N,24.9553
O=C(CCCCCOC1=CC=C(C=C1)N=NC1=CC=C(OCCCCCC(=O)OC2=CC=CC=C2)C=C1)OC1=CC=CC=C1,PHJXKTZXQHTHHV-UHFFFAOYSA-N,66.94
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,PHNUZKMIPFFYSO-UHFFFAOYSA-N,28.68
COC(=O)C1=CC2=C(C=CC=C2C(=O)OC)C=C1,PHQPWDYQGMVULG-UHFFFAOYSA-N,20.0
[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)C1=CC=C(C=C1)N=[C],PHSLUNRSYXMRQA-UAHPDCBASA-N,39.0
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,PHYFQTYBJUILEZ-UHFFFAOYSA-N,114.6
C1=CC=C2C(=C1)C3=C4C2=CC=CC4=C(C=C3)[N+](=O)[O-],PIHGQKMEAMSUNA-UHFFFAOYSA-N,22.6
[H]N([H])C([H])([H])C([H])([H])N([H])[H],PIICEJLVQHRZGT-UHFFFAOYSA-N,21.83
[H]Oc1c([H])c([H])c(c(c1[H])C([H])([H])[H])[N+]([O-])=O,PIIZYNQECPTVEO-UHFFFAOYSA-N,27.4
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)C1=CC=CC=C1,PIJVCJMTEGQNBC-UHFFFAOYSA-N,107.0
CCCOCCOC1=C(C#N)C(C#N)=C(OC(=O)C2=CC=C(C=C2)[C@H]2CC[C@H](CCC)CC2)C=C1,PITBEPCXHPFMJK-HZCBDIJESA-N,28.0515
[H]C1([H])OC([H])([H])C(=O)OC1=O,PIYNUZCGMLCXKJ-UHFFFAOYSA-N,17.3
C1=CC=C(C=C1)C=CC2=CC=CC=C2,PJANXHGTPQOBST-UHFFFAOYSA-N,27.6
[H]N(C([H])(C([H])([H])[H])C([H])([H])[H])P(=S)(Oc1c([H])c([H])c(Cl)c([H])c1Cl)OC([H])([H])[H],PJFGPJQBWSEWKX-UHFFFAOYSA-N,29.25
OCC(=O)NC1=CC=CC=C1,PJFNNMFXEVADGK-UHFFFAOYSA-N,21.2689
[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],PJGSXYOJTGTZAV-UHFFFAOYSA-N,11.34
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,PJMPHNIQZUBGLI-UHFFFAOYSA-N,26.305
CC1=CC(=C2CCC(C2=C1)(C)C)C,PJPNYZCIGFQVQG-UHFFFAOYSA-N,15.74
C1CC2=CC=CC=C2CC3=CC=CC=C31,PJQCANLCUDUPRF-UHFFFAOYSA-N,23.33
[H]c1c([H])c([H])c2n(c(nc2c1[H])C([H])([H])[H])C([H])([H])[H],PJQIBTFOXWGAEN-UHFFFAOYSA-N,19.4
CCN(C1=CC=C(C=C1)[N+](=O)[O-])C(=O)N(CC)C2=CC=C(C=C2)[N+](=O)[O-],PJTRUXHYQYQMTG-UHFFFAOYSA-N,35.6
CC(C)(C)C1=CC(=C(C(=C1)O)O)C(C)(C)C,PJZLSMMERMMQBJ-UHFFFAOYSA-N,24.1
[H]N([H])N([H])C(=O)c1c([H])c([H])c(Cl)c([H])c1[H],PKBGHORNUFQAAW-UHFFFAOYSA-N,32.9
COC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,PKCILPHWDZXVQT-UHFFFAOYSA-N,38.6
[H]C([H])([H])N1C(=O)C([H])([H])N(C(=O)C1([H])[H])C([H])([H])[H],PKDGRAULLDDTRN-UHFFFAOYSA-N,22.04
C1=CC=C(C=C1)C2=CC=C(C=C2)Br,PKJBWOWQJHHAHG-UHFFFAOYSA-N,16.3
CCOC(=O)CCCCCCCOC1=CC=C(C=C1)C1=CC=C(OCCCCCCCC(=O)OCC)C=C1,PKKPBXKAISIYIK-UHFFFAOYSA-N,62.29
CCSC1=CC=C(C=C1)C#CC1=CC(F)=C(N=C=S)C(F)=C1,PKOMCVCNONHVRZ-UHFFFAOYSA-N,33.1176
CCCCCCCCOC1=CC=C(C=C1)C1=CC=C(CCCCCCC2=CC=C(C=C2)C2=CC(OCCCCCCCC)=CC(OCCCCCCCC)=C2)C=C1,PKOWJWPLVCQKLH-UHFFFAOYSA-N,26.16
N#CC1=CC2=C(OCO2)C=C1,PKRWWZCDLJSJIF-UHFFFAOYSA-N,20.79
CSC(=NC(=O)C1=CC=CC=C1)NC(=O)C2=CC=CC=C2,PKUHWNBINTUHOD-UHFFFAOYSA-N,10.0
COC1=CC=C(C=C1)N=CC1=CC=C(OC(=O)C2=CC(Cl)=CC=C2)C=C1,PKUIRMDVVBVGPW-UHFFFAOYSA-N,45.0
[H]C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],PKXHXOTZMFCXSH-UHFFFAOYSA-N,1.09
CCN1C2=CC=CC=C2C2=C1C=CC=C2,PLAZXGNBGZYJSA-UHFFFAOYSA-N,16.55
O=C(CC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1)C1=CC=C(OC2=CC=CC=C2)C=C1,PLBHBVNUMKEXMB-UHFFFAOYSA-N,25.4
CCCCCCCC(CCCCCCC)N1C(=O)C2=CC=C3C4=CC=C5C(=O)N(C(CCCCCCC)CCCCCCC)C(=O)C6=C5C4=C(C=C6)C4=C3C2=C(C=C4)C1=O,PLGHTPAVISKODN-UHFFFAOYSA-N,19.1
[H]Oc1c([H])c([H])c(N([H])[H])c([H])c1[H],PLIKAWJENQZMHA-UHFFFAOYSA-N,27.565
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(C=C1)C#N,PLPNDNWDSGFETI-UHFFFAOYSA-N,30.9
C(CCN1C2=CC=CC=C2C2=C1C=CC=C2)CCN1C2=C(C=CC=C2)C2=C1C=CC=C2,PLQOFBQYKBVFFN-UHFFFAOYSA-N,43.9
[H]C([H])(C([H])(Cl)Cl)C(F)(F)F,PLTIOZOVDUUXDQ-UHFFFAOYSA-N,10.13
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],PLZDDPSCZHRBOY-UHFFFAOYSA-N,18.7
CCCCCCCCCCCCOC1=CC=C(C=CC2=CC=C(C=C2)C(=O)OC2=CC(OC(=O)C3=CC=C(C=CC4=CC(=C(OCCCCCCCCCCCC)C=C4)N(=O)=O)C=C3)=CC(C)=C2)C=C1N(=O)=O,PMBUKYMUXHXMLM-UHFFFAOYSA-N,50.85780000000001
[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],PMBXCGGQNSVESQ-UHFFFAOYSA-N,18.03
[H]C([H])=C([H])C([H])=C([H])C([H])([H])[H],PMJHHCWVYXUKFD-UHFFFAOYSA-N,5.64
CCCCCCCCCOCC(CO)O,PMMRWKHFAAVTRP-UHFFFAOYSA-N,29.5
CC(=CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,PMNXCGMIMVLCRP-UHFFFAOYSA-N,20.82
